"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"85",48.52,0,51.48,"Growth","Low-lat shelf","Future climate","B",7,0,"Certain"
"86",69.46,0,30.54,"Survival","Low-lat shelf","Future climate","B",7,0,"Certain"
"87",49.92,0,50.08,"Growth","Low-lat shelf","Future climate","B",7,1,"Small copepods -> POM"
"88",69.8,0,30.2,"Survival","Low-lat shelf","Future climate","B",7,1,"Small copepods -> POM"
"89",48.04,0,51.96,"Growth","Low-lat shelf","Future climate","B",7,2,"Autumn primary production -> Marine snow"
"90",68.68,0,31.32,"Survival","Low-lat shelf","Future climate","B",7,2,"Autumn primary production -> Marine snow"
"91",52.62,0,47.38,"Growth","Low-lat shelf","Future climate","B",7,3,"Autumn primary production -> Sea-ice algae"
"92",70.72,0,29.28,"Survival","Low-lat shelf","Future climate","B",7,3,"Autumn primary production -> Sea-ice algae"
"93",50.98,0,49.02,"Growth","Low-lat shelf","Future climate","B",7,4,"Glacial melt -> Nutrients"
"94",69.4,0,30.6,"Survival","Low-lat shelf","Future climate","B",7,4,"Glacial melt -> Nutrients"
"95",53.14,0,46.86,"Growth","Low-lat shelf","Future climate","B",7,5,"POM -* Small copepods"
"96",70.68,0,29.32,"Survival","Low-lat shelf","Future climate","B",7,5,"POM -* Small copepods"
"97",54.14,0,45.86,"Growth","Low-lat shelf","Future climate","B",7,6,"Ice terraces -* Predation risk"
"98",55.9,0,44.1,"Survival","Low-lat shelf","Future climate","B",7,6,"Ice terraces -* Predation risk"
"99",50.52,0,49.48,"Growth","Low-lat shelf","Future climate","B",8,0,"Certain"
"100",69.96,0,30.04,"Survival","Low-lat shelf","Future climate","B",8,0,"Certain"
"101",50.04,0,49.96,"Growth","Low-lat shelf","Future climate","B",8,1,"Autumn primary production -> Marine snow"
"102",70.32,0,29.68,"Survival","Low-lat shelf","Future climate","B",8,1,"Autumn primary production -> Marine snow"
"103",48.46,0,51.54,"Growth","Low-lat shelf","Future climate","B",8,2,"Small copepods -> POM"
"104",68.52,0,31.48,"Survival","Low-lat shelf","Future climate","B",8,2,"Small copepods -> POM"
"105",51.4,0,48.6,"Growth","Low-lat shelf","Future climate","B",8,3,"Autumn primary production -> Sea-ice algae"
"106",70.02,0,29.98,"Survival","Low-lat shelf","Future climate","B",8,3,"Autumn primary production -> Sea-ice algae"
"107",50.34,0,49.66,"Growth","Low-lat shelf","Future climate","B",8,4,"Glacial melt -> Nutrients"
"108",69.72,0,30.28,"Survival","Low-lat shelf","Future climate","B",8,4,"Glacial melt -> Nutrients"
"109",51.94,0,48.06,"Growth","Low-lat shelf","Future climate","B",8,5,"POM -* Small copepods"
"110",69.2,0,30.8,"Survival","Low-lat shelf","Future climate","B",8,5,"POM -* Small copepods"
"111",54.86,0,45.14,"Growth","Low-lat shelf","Future climate","B",8,6,"Ice terraces -* Predation risk"
"112",56.6,0,43.4,"Survival","Low-lat shelf","Future climate","B",8,6,"Ice terraces -* Predation risk"
"113",49.94,0,50.06,"Growth","Low-lat shelf","Future climate","B",9,0,"Certain"
"114",70.64,0,29.36,"Survival","Low-lat shelf","Future climate","B",9,0,"Certain"
"115",50.32,0,49.68,"Growth","Low-lat shelf","Future climate","B",9,1,"Autumn primary production -> Marine snow"
"116",70.54,0,29.46,"Survival","Low-lat shelf","Future climate","B",9,1,"Autumn primary production -> Marine snow"
"117",53,0,47,"Growth","Low-lat shelf","Future climate","B",9,2,"Autumn primary production -> Sea-ice algae"
"118",71.32,0,28.68,"Survival","Low-lat shelf","Future climate","B",9,2,"Autumn primary production -> Sea-ice algae"
"119",52.5,0,47.5,"Growth","Low-lat shelf","Future climate","B",9,3,"Small copepods -> POM"
"120",70.74,0,29.26,"Survival","Low-lat shelf","Future climate","B",9,3,"Small copepods -> POM"
"121",50.08,0,49.92,"Growth","Low-lat shelf","Future climate","B",9,4,"Glacial melt -> Nutrients"
"122",68.72,0,31.28,"Survival","Low-lat shelf","Future climate","B",9,4,"Glacial melt -> Nutrients"
"123",52.08,0,47.92,"Growth","Low-lat shelf","Future climate","B",9,5,"POM -* Small copepods"
"124",68.96,0,31.04,"Survival","Low-lat shelf","Future climate","B",9,5,"POM -* Small copepods"
"125",53.74,0,46.26,"Growth","Low-lat shelf","Future climate","B",9,6,"Ice terraces -* Predation risk"
"126",56.3,0,43.7,"Survival","Low-lat shelf","Future climate","B",9,6,"Ice terraces -* Predation risk"
"127",49.8,0,50.2,"Growth","Low-lat shelf","Future climate","B",10,0,"Certain"
"128",70.26,0,29.74,"Survival","Low-lat shelf","Future climate","B",10,0,"Certain"
"129",50.18,0,49.82,"Growth","Low-lat shelf","Future climate","B",10,1,"Autumn primary production -> Marine snow"
"130",69.38,0,30.62,"Survival","Low-lat shelf","Future climate","B",10,1,"Autumn primary production -> Marine snow"
"131",52.6,0,47.4,"Growth","Low-lat shelf","Future climate","B",10,2,"Autumn primary production -> Sea-ice algae"
"132",70.76,0,29.24,"Survival","Low-lat shelf","Future climate","B",10,2,"Autumn primary production -> Sea-ice algae"
"133",51.12,0,48.88,"Growth","Low-lat shelf","Future climate","B",10,3,"Glacial melt -> Nutrients"
"134",69.38,0,30.62,"Survival","Low-lat shelf","Future climate","B",10,3,"Glacial melt -> Nutrients"
"135",51.12,0,48.88,"Growth","Low-lat shelf","Future climate","B",10,4,"Small copepods -> POM"
"136",69.76,0,30.24,"Survival","Low-lat shelf","Future climate","B",10,4,"Small copepods -> POM"
"137",52.64,0,47.36,"Growth","Low-lat shelf","Future climate","B",10,5,"POM -* Small copepods"
"138",70.5,0,29.5,"Survival","Low-lat shelf","Future climate","B",10,5,"POM -* Small copepods"
"139",55.38,0,44.62,"Growth","Low-lat shelf","Future climate","B",10,6,"Ice terraces -* Predation risk"
"140",55.08,0,44.92,"Survival","Low-lat shelf","Future climate","B",10,6,"Ice terraces -* Predation risk"
"141",50.04,0,49.96,"Growth","Low-lat shelf","Future climate","B",11,0,"Certain"
"142",70.94,0,29.06,"Survival","Low-lat shelf","Future climate","B",11,0,"Certain"
"143",51.22,0,48.78,"Growth","Low-lat shelf","Future climate","B",11,1,"Autumn primary production -> Marine snow"
"144",70.06,0,29.94,"Survival","Low-lat shelf","Future climate","B",11,1,"Autumn primary production -> Marine snow"
"145",54.38,0,45.62,"Growth","Low-lat shelf","Future climate","B",11,2,"Autumn primary production -> Sea-ice algae"
"146",71.6,0,28.4,"Survival","Low-lat shelf","Future climate","B",11,2,"Autumn primary production -> Sea-ice algae"
"147",51.64,0,48.36,"Growth","Low-lat shelf","Future climate","B",11,3,"Glacial melt -> Nutrients"
"148",69.42,0,30.58,"Survival","Low-lat shelf","Future climate","B",11,3,"Glacial melt -> Nutrients"
"149",51.84,0,48.16,"Growth","Low-lat shelf","Future climate","B",11,4,"POM -* Small copepods"
"150",69.14,0,30.86,"Survival","Low-lat shelf","Future climate","B",11,4,"POM -* Small copepods"
"151",53.72,0,46.28,"Growth","Low-lat shelf","Future climate","B",11,5,"Small copepods -> POM"
"152",70.42,0,29.58,"Survival","Low-lat shelf","Future climate","B",11,5,"Small copepods -> POM"
"153",54.78,0,45.22,"Growth","Low-lat shelf","Future climate","B",11,6,"Ice terraces -* Predation risk"
"154",56.66,0,43.34,"Survival","Low-lat shelf","Future climate","B",11,6,"Ice terraces -* Predation risk"
"155",48.98,0,51.02,"Growth","Low-lat shelf","Future climate","B",12,0,"Certain"
"156",69.18,0,30.82,"Survival","Low-lat shelf","Future climate","B",12,0,"Certain"
"157",50.1,0,49.9,"Growth","Low-lat shelf","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"158",69.96,0,30.04,"Survival","Low-lat shelf","Future climate","B",12,1,"Autumn primary production -> Marine snow"
"159",53.02,0,46.98,"Growth","Low-lat shelf","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"160",71.38,0,28.62,"Survival","Low-lat shelf","Future climate","B",12,2,"Autumn primary production -> Sea-ice algae"
"161",50.54,0,49.46,"Growth","Low-lat shelf","Future climate","B",12,3,"Glacial melt -> Nutrients"
"162",68.82,0,31.18,"Survival","Low-lat shelf","Future climate","B",12,3,"Glacial melt -> Nutrients"
"163",52.54,0,47.46,"Growth","Low-lat shelf","Future climate","B",12,4,"POM -* Small copepods"
"164",70.58,0,29.42,"Survival","Low-lat shelf","Future climate","B",12,4,"POM -* Small copepods"
"165",52.3,0,47.7,"Growth","Low-lat shelf","Future climate","B",12,5,"Ice terraces -* Predation risk"
"166",57,0,43,"Survival","Low-lat shelf","Future climate","B",12,5,"Ice terraces -* Predation risk"
"167",53.88,0,46.12,"Growth","Low-lat shelf","Future climate","B",12,6,"Small copepods -> POM"
"168",55.6,0,44.4,"Survival","Low-lat shelf","Future climate","B",12,6,"Small copepods -> POM"
"169",51.26,0,48.74,"Growth","Low-lat shelf","Future climate","B",13,0,"Certain"
"170",71.46,0,28.54,"Survival","Low-lat shelf","Future climate","B",13,0,"Certain"
"171",51.28,0,48.72,"Growth","Low-lat shelf","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"172",69.62,0,30.38,"Survival","Low-lat shelf","Future climate","B",13,1,"Autumn primary production -> Marine snow"
"173",53.44,0,46.56,"Growth","Low-lat shelf","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"174",71.18,0,28.82,"Survival","Low-lat shelf","Future climate","B",13,2,"Autumn primary production -> Sea-ice algae"
"175",54.7,0,45.3,"Growth","Low-lat shelf","Future climate","B",13,3,"POM -* Small copepods"
"176",71.56,0,28.44,"Survival","Low-lat shelf","Future climate","B",13,3,"POM -* Small copepods"
"177",51.42,0,48.58,"Growth","Low-lat shelf","Future climate","B",13,4,"Glacial melt -> Nutrients"
"178",69.42,0,30.58,"Survival","Low-lat shelf","Future climate","B",13,4,"Glacial melt -> Nutrients"
"179",53.54,0,46.46,"Growth","Low-lat shelf","Future climate","B",13,5,"Ice terraces -* Predation risk"
"180",55.7,0,44.3,"Survival","Low-lat shelf","Future climate","B",13,5,"Ice terraces -* Predation risk"
"181",53.52,0,46.48,"Growth","Low-lat shelf","Future climate","B",13,6,"Small copepods -> POM"
"182",55.88,0,44.12,"Survival","Low-lat shelf","Future climate","B",13,6,"Small copepods -> POM"
"183",49.18,0,50.82,"Growth","Low-lat shelf","Future climate","B",14,0,"Certain"
"184",69.64,0,30.36,"Survival","Low-lat shelf","Future climate","B",14,0,"Certain"
"185",50.14,0,49.86,"Growth","Low-lat shelf","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"186",69.54,0,30.46,"Survival","Low-lat shelf","Future climate","B",14,1,"Autumn primary production -> Marine snow"
"187",53.34,0,46.66,"Growth","Low-lat shelf","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"188",70.92,0,29.08,"Survival","Low-lat shelf","Future climate","B",14,2,"Autumn primary production -> Sea-ice algae"
"189",54.98,0,45.02,"Growth","Low-lat shelf","Future climate","B",14,3,"POM -* Small copepods"
"190",71.82,0,28.18,"Survival","Low-lat shelf","Future climate","B",14,3,"POM -* Small copepods"
"191",51.28,0,48.72,"Growth","Low-lat shelf","Future climate","B",14,4,"Glacial melt -> Nutrients"
"192",69.34,0,30.66,"Survival","Low-lat shelf","Future climate","B",14,4,"Glacial melt -> Nutrients"
"193",52.12,0,47.88,"Growth","Low-lat shelf","Future climate","B",14,5,"Small copepods -> POM"
"194",69.32,0,30.68,"Survival","Low-lat shelf","Future climate","B",14,5,"Small copepods -> POM"
"195",54.8,0,45.2,"Growth","Low-lat shelf","Future climate","B",14,6,"Ice terraces -* Predation risk"
"196",56.96,0,43.04,"Survival","Low-lat shelf","Future climate","B",14,6,"Ice terraces -* Predation risk"
"197",49.24,0,50.76,"Growth","Low-lat shelf","Future climate","B",15,0,"Certain"
"198",70.02,0,29.98,"Survival","Low-lat shelf","Future climate","B",15,0,"Certain"
"199",50.4,0,49.6,"Growth","Low-lat shelf","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"200",68.9,0,31.1,"Survival","Low-lat shelf","Future climate","B",15,1,"Autumn primary production -> Marine snow"
"201",53.08,0,46.92,"Growth","Low-lat shelf","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"202",71.2,0,28.8,"Survival","Low-lat shelf","Future climate","B",15,2,"Autumn primary production -> Sea-ice algae"
"203",53.74,0,46.26,"Growth","Low-lat shelf","Future climate","B",15,3,"POM -* Small copepods"
"204",71.16,0,28.84,"Survival","Low-lat shelf","Future climate","B",15,3,"POM -* Small copepods"
"205",54.74,0,45.26,"Growth","Low-lat shelf","Future climate","B",15,4,"Small copepods -> POM"
"206",71.6,0,28.4,"Survival","Low-lat shelf","Future climate","B",15,4,"Small copepods -> POM"
"207",53.38,0,46.62,"Growth","Low-lat shelf","Future climate","B",15,5,"Glacial melt -> Nutrients"
"208",70.98,0,29.02,"Survival","Low-lat shelf","Future climate","B",15,5,"Glacial melt -> Nutrients"
"209",54.9,0,45.1,"Growth","Low-lat shelf","Future climate","B",15,6,"Ice terraces -* Predation risk"
"210",55.5,0,44.5,"Survival","Low-lat shelf","Future climate","B",15,6,"Ice terraces -* Predation risk"
"211",49.86,0,50.14,"Growth","Low-lat shelf","Future climate","B",16,0,"Certain"
"212",70.06,0,29.94,"Survival","Low-lat shelf","Future climate","B",16,0,"Certain"
"213",50.26,0,49.74,"Growth","Low-lat shelf","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"214",70.04,0,29.96,"Survival","Low-lat shelf","Future climate","B",16,1,"Autumn primary production -> Marine snow"
"215",52.74,0,47.26,"Growth","Low-lat shelf","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"216",71.44,0,28.56,"Survival","Low-lat shelf","Future climate","B",16,2,"Autumn primary production -> Sea-ice algae"
"217",53.14,0,46.86,"Growth","Low-lat shelf","Future climate","B",16,3,"Small copepods -> POM"
"218",70.64,0,29.36,"Survival","Low-lat shelf","Future climate","B",16,3,"Small copepods -> POM"
"219",55.64,0,44.36,"Growth","Low-lat shelf","Future climate","B",16,4,"POM -* Small copepods"
"220",72.34,0,27.66,"Survival","Low-lat shelf","Future climate","B",16,4,"POM -* Small copepods"
"221",53.06,0,46.94,"Growth","Low-lat shelf","Future climate","B",16,5,"Glacial melt -> Nutrients"
"222",70.86,0,29.14,"Survival","Low-lat shelf","Future climate","B",16,5,"Glacial melt -> Nutrients"
"223",54.24,0,45.76,"Growth","Low-lat shelf","Future climate","B",16,6,"Ice terraces -* Predation risk"
"224",56.84,0,43.16,"Survival","Low-lat shelf","Future climate","B",16,6,"Ice terraces -* Predation risk"
"225",49.08,0,50.92,"Growth","Low-lat shelf","Future climate","B",17,0,"Certain"
"226",69.18,0,30.82,"Survival","Low-lat shelf","Future climate","B",17,0,"Certain"
"227",49.28,0,50.72,"Growth","Low-lat shelf","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"228",68.08,0,31.92,"Survival","Low-lat shelf","Future climate","B",17,1,"Autumn primary production -> Marine snow"
"229",49.32,0,50.68,"Growth","Low-lat shelf","Future climate","B",17,2,"Small copepods -> POM"
"230",68.18,0,31.82,"Survival","Low-lat shelf","Future climate","B",17,2,"Small copepods -> POM"
"231",53.6,0,46.4,"Growth","Low-lat shelf","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"232",70.98,0,29.02,"Survival","Low-lat shelf","Future climate","B",17,3,"Autumn primary production -> Sea-ice algae"
"233",56.06,0,43.94,"Growth","Low-lat shelf","Future climate","B",17,4,"POM -* Small copepods"
"234",71.76,0,28.24,"Survival","Low-lat shelf","Future climate","B",17,4,"POM -* Small copepods"
"235",53,0,47,"Growth","Low-lat shelf","Future climate","B",17,5,"Glacial melt -> Nutrients"
"236",70.06,0,29.94,"Survival","Low-lat shelf","Future climate","B",17,5,"Glacial melt -> Nutrients"
"237",55.66,0,44.34,"Growth","Low-lat shelf","Future climate","B",17,6,"Ice terraces -* Predation risk"
"238",57.2,0,42.8,"Survival","Low-lat shelf","Future climate","B",17,6,"Ice terraces -* Predation risk"
"239",50.02,0,49.98,"Growth","Low-lat shelf","Future climate","B",18,0,"Certain"
"240",71,0,29,"Survival","Low-lat shelf","Future climate","B",18,0,"Certain"
"241",49.66,0,50.34,"Growth","Low-lat shelf","Future climate","B",18,1,"Small copepods -> POM"
"242",70.26,0,29.74,"Survival","Low-lat shelf","Future climate","B",18,1,"Small copepods -> POM"
"243",48.84,0,51.16,"Growth","Low-lat shelf","Future climate","B",18,2,"Autumn primary production -> Marine snow"
"244",68.8,0,31.2,"Survival","Low-lat shelf","Future climate","B",18,2,"Autumn primary production -> Marine snow"
"245",53.2,0,46.8,"Growth","Low-lat shelf","Future climate","B",18,3,"Autumn primary production -> Sea-ice algae"
"246",70.76,0,29.24,"Survival","Low-lat shelf","Future climate","B",18,3,"Autumn primary production -> Sea-ice algae"
"247",55.18,0,44.82,"Growth","Low-lat shelf","Future climate","B",18,4,"POM -* Small copepods"
"248",72,0,28,"Survival","Low-lat shelf","Future climate","B",18,4,"POM -* Small copepods"
"249",52.98,0,47.02,"Growth","Low-lat shelf","Future climate","B",18,5,"Glacial melt -> Nutrients"
"250",69.3,0,30.7,"Survival","Low-lat shelf","Future climate","B",18,5,"Glacial melt -> Nutrients"
"251",53.64,0,46.36,"Growth","Low-lat shelf","Future climate","B",18,6,"Ice terraces -* Predation risk"
"252",56.1,0,43.9,"Survival","Low-lat shelf","Future climate","B",18,6,"Ice terraces -* Predation risk"
"253",49.12,0,50.88,"Growth","Low-lat shelf","Future climate","B",19,0,"Certain"
"254",69.38,0,30.62,"Survival","Low-lat shelf","Future climate","B",19,0,"Certain"
"255",49.94,0,50.06,"Growth","Low-lat shelf","Future climate","B",19,1,"Small copepods -> POM"
"256",70.74,0,29.26,"Survival","Low-lat shelf","Future climate","B",19,1,"Small copepods -> POM"
"257",49.78,0,50.22,"Growth","Low-lat shelf","Future climate","B",19,2,"Autumn primary production -> Marine snow"
"258",69.32,0,30.68,"Survival","Low-lat shelf","Future climate","B",19,2,"Autumn primary production -> Marine snow"
"259",51.74,0,48.26,"Growth","Low-lat shelf","Future climate","B",19,3,"POM -* Small copepods"
"260",71.12,0,28.88,"Survival","Low-lat shelf","Future climate","B",19,3,"POM -* Small copepods"
"261",55.64,0,44.36,"Growth","Low-lat shelf","Future climate","B",19,4,"Autumn primary production -> Sea-ice algae"
"262",71.82,0,28.18,"Survival","Low-lat shelf","Future climate","B",19,4,"Autumn primary production -> Sea-ice algae"
"263",53.06,0,46.94,"Growth","Low-lat shelf","Future climate","B",19,5,"Glacial melt -> Nutrients"
"264",70.64,0,29.36,"Survival","Low-lat shelf","Future climate","B",19,5,"Glacial melt -> Nutrients"
"265",54.88,0,45.12,"Growth","Low-lat shelf","Future climate","B",19,6,"Ice terraces -* Predation risk"
"266",56.4,0,43.6,"Survival","Low-lat shelf","Future climate","B",19,6,"Ice terraces -* Predation risk"
"267",49.78,0,50.22,"Growth","Low-lat shelf","Future climate","B",20,0,"Certain"
